ID,Hash,Name,Other
8004,c6138705b78d40c7937a8e6ef3aef738,pragmaticplaylive,Blackjack 35 - The Club Mobile,
8005,965ff14ee0ea4b33b988e665e0ea2b91,pragmaticplaylive,Blackjack 36 - The Club,
8006,f0341091bc7c4bb68265aed734edaeac,pragmaticplaylive,Blackjack 36 - The Club Mobile,
8007,f1183ec691e04da684d3504df71afef9,pragmaticplaylive,Roulette 1 - Azure,
8008,4b174a43c75c466fbe96128f6937ce8d,pragmaticplaylive,Roulette 1 - Azure Mobile,
8009,950b0e810bf84fa1ae16d66df6817f63,pragmaticplaylive,Roulette 2,
8010,95406da9560144fbb30df5080b48ec86,pragmaticplaylive,Roulette 2 Mobile,
8011,693b45a879f54a9ea7fb8ea24d4679c2,pragmaticplaylive,Roulette 3 - Macao,
8012,c176ba2c9ad64ce79749ed50f455156d,pragmaticplaylive,Roulette 3 - Macao Mobile,
8013,7c4e69a38f2047ed9525479209350ed8,pragmaticplaylive,Roulette 4 - Russian,
8014,b80cc3f776c54a86ac3003d7806f73ae,pragmaticplaylive,Roulette 4 - Russian Mobile,
8015,9aaf2b39cc39450a9c1fbcf9a34a14e2,pragmaticplaylive,Roulette 5 - German,
8016,0411ed1ce62b4543883f8b529bf6a0c6,pragmaticplaylive,Roulette 5 - German Mobile,
8017,6bf42619561a484896d433a0cf5b0fa3,pragmaticplaylive,Roulette 7 - Italian,
8018,e1aee4961466493b9c5efff045e74cb2,pragmaticplaylive,Roulette 7 - Italian Mobile,
8019,417f740cd5de4dd6b64ca56e2ad235af,pragmaticplaylive,Roulette 6 - Turkish Mobile,
8020,ccfc7f09e4b44d76a3488150b6265f94,pragmaticplaylive,Roulette 8 - Indian,
8021,9d826c9c1a3846faa846643001d6e474,pragmaticplaylive,Roulette 8 - Indian Mobile,
8022,c2710edf7c5b43a58f0bd2cdd6d8a770,pragmaticplaylive,Roulette 9 - The Club,
8023,89c9278cc8174581ac2dcb68d109adda,pragmaticplaylive,Roulette 9 - The Club Mobile,
8024,9b800821ed15400dbee49a05fccc30ba,pragmaticplaylive,Roulette 10 - Ruby,
8025,983111699af44a4e8a648ba068f7dcba,pragmaticplaylive,Roulette 10 - Ruby Mobile,
8026,ef1a56fc53384740a14aa2b0b03af854,pragmaticplaylive,Baccarat Lobby,
8027,262baf6d6dd9464e92d4371367e8f702,pragmaticplaylive,Baccarat Lobby Mobile,
8028,da3e63886e304c36b42688ff07167a05,pragmaticplaylive,Baccarat 1,
8029,76e69c5416c64cffb2cf09f5827b6cf4,pragmaticplaylive,Baccarat 1 Mobile,
8030,a10cb240d73a4cd799b69d2a4e608215,pragmaticplaylive,Baccarat 2,
8031,e215d45333fa4f6d9e822bdd0c5ad984,pragmaticplaylive,Baccarat 2 Mobile,
8032,381b463e3ac5433f9440c5f0720a2c8c,pragmaticplaylive,Baccarat 3,
8033,b456a4de0c644f0393c6b049048cbffb,pragmaticplaylive,Baccarat 3 Mobile,
8034,b5c334a714ef4b6d868ccd969ff04067,pragmaticplaylive,Baccarat 5,
8035,1d436ca130724ddea4f6cb3df2555e59,pragmaticplaylive,Baccarat 5 Mobile,
8036,136c97dff348414e8eec9acc4a1fa45d,pragmaticplaylive,Baccarat 6,
8037,c59abfe42a6b41249f1b0ca463de6446,pragmaticplaylive,Baccarat 6 Mobile,
8038,5b88675607ce421eb5ba89ad56792766,pragmaticplaylive,Baccarat 7,
8039,98a1fcb343ed47dd9e210eb4f6819dd6,pragmaticplaylive,Baccarat 7 Mobile,
8040,707ad27d922f460193b0e927fa82971b,pragmaticplaylive,Baccarat 8,
8041,56ec9a49e23843199d1844cb3aef263e,pragmaticplaylive,Baccarat 8 Mobile,
8042,eed351b9401143eb9bc118aa2d289944,pragmaticplaylive,Baccarat 9,
8043,8fdaf76b499c469fb3901a85d3a68977,pragmaticplaylive,Baccarat 9 Mobile,
8044,d4ff5058888742db807ad19e1d5e668c,pragmaticplaylive,Speed Baccarat 1,
8045,88b9ed0e002b4f3bb8a058584994fb19,pragmaticplaylive,Speed Baccarat 1 Mobile,
8046,af3b5e25f9ad48e9a7aa1b8a037c5905,pragmaticplaylive,Speed Baccarat 2,
8047,b004bc3c4c244c928418d98c4f13a196,pragmaticplaylive,Speed Baccarat 2 Mobile,
8048,2763fc88e1fe4ce48008e1977f8893b8,pragmaticplaylive,Speed Baccarat 3,
8049,fc6c5ea1d29f4ab296f3060bd4d98a34,pragmaticplaylive,Speed Baccarat 3 Mobile,
8050,a0dc8270777d4915b4e83a7a26ccab7e,pragmaticplaylive,Speed Baccarat 5,
8051,08a4efa3e84d4dc9b7e136ff69fb9757,pragmaticplaylive,Speed Baccarat 5 Mobile,
8052,68ed96751ba94d22ae495db98f681bf3,pragmaticplaylive,Speed Baccarat 6,
8053,740377dc0de94d79a8d844fad69e13d8,pragmaticplaylive,Speed Baccarat 6 Mobile,
8054,fd3918a079fd48c99b42ae0f38db837b,pragmaticplaylive,Speed Baccarat 7,
8055,3aa30c65c2e141dbaaf03dfdc33f9716,pragmaticplaylive,Speed Baccarat 7 Mobile,
8056,c42fd45b30704cf2a562051799490f7f,pragmaticplaylive,Speed Baccarat 8,
8057,10b579a7409e466bbe9acf71f43c7e10,pragmaticplaylive,Speed Baccarat 8 Mobile,
8058,077c8b6952eb49e0b4dc3964f4e586d1,pragmaticplaylive,Speed Baccarat 9,
8059,38de1856272c44b0ab1323a22c91dbfb,pragmaticplaylive,Speed Baccarat 9 Mobile,
8060,5755918ad210493fba793e5ce09dc37e,pragmaticplaylive,Mega Sic Bo,
8061,e498d235566c4d6e9bb67e29b573b51e,pragmaticplaylive,Mega Sic Bo Mobile,
8062,27be05a10c8540369ec771d9ce0e698e,pragmaticplaylive,Auto-Roulette 1,
8063,fa0eb885652a420782ee117d9cc5b80a,pragmaticplaylive,Auto-Roulette 1 Mobile,
8064,f0405541cacc44e388e359f2c8863b18,pragmaticplaylive,Roulette Lobby,
8065,bb693f9c83d946259f8e954dd22a74d1,pragmaticplaylive,Roulette Lobby Mobile,
8066,d97c2eb6cd3d46e89d5c238fc18ea08f,pragmaticplaylive,Speed Roulette 1,
8067,2f659c25355b45a2a52ab344e231fd9c,pragmaticplaylive,Speed Roulette 1 Mobile,
6964,530801811fa1bfcfc5411b545b17671b69b74de8,pragmaticplay,Rock Vegas Mobile,
3029,2c05eff0fb7bca9b8f73dfdccdcfd58685a9346e,mascot,For the Realm,
6968,bf87f2a8ed6ba4d1ebb4b1e1202f5b3a3595ca55,habanero,Lucky Durian,
3030,883873b431f406f4f7f93c7a9854cc4e0eb641e1,evoplay,Budai Reels,
3031,4ebd1a259b2d595bd09d03721f69d06235b6560a,elysiumstudios,Dragon Roulette,
3033,bdff81ec0fb7d3cbd8f1c6690f8003c9837e0f95,betsoft,Triple Juicy Drops,
3035,e71a899ca47242a692f32efb766545a5,nucleus,The Party Guy Mobile,
3036,34c1335d80a54d3b81cea58cc4426959,nucleus,12 Animals,
3039,de278800febd4feab730254a7dc18dea,nucleus,Freaky Frankenstein Mobile,
3040,099fdb931d164242811a1961c27a0f0a,nucleus,Sweet Treats,
3041,a54281c7b0ee44afa7eb9de1428d5ef6,nucleus,Sweet Treats Mobile,
3042,5b726561b6a04104b48c42b6a4bad4a4,nucleus,Firecrackers,
3043,0c5a025ac667452287673f80e218008c,nucleus,Firecrackers Mobile,
3046,841e384fe0e74e5ab9e4bc054dd88ed1,nucleus,There's Gold Yonder,
3047,d929fa23c60e484ba21b6f1d7d9e6f9d,nucleus,There's Gold Yonder Mobile,
3048,7776b99123bd4e398a1f54af622b7731,nucleus,Matinee,
3050,5f4083151de5406e833358917e7c45e0,nucleus,Sashimi Dreams,
3051,008bec539ae741a1a98bf4d4f35cd938,nucleus,Sashimi Dreams Mobile,
3052,a00cc50e0685426388cabcdbfb65a3bc,nucleus,Totem Tumble,
3053,c67f93e5d9ae4cae9286dbe5cb55642b,nucleus,Totem Tumble Mobile,
3054,1d6257d4e70948688597d4eb0d1a2809,nucleus,Merlin's Elements,
3055,7f25c33404d4436993531e8657de1f47,nucleus,Merlin's Elements Mobile,
3057,dee939bdbec84bbc87766fb2711516cd,nucleus,Super 7s Mobile,
3058,0ff78f67ddb44243b8a16e833672a6a5,nucleus,Kitty Cutie,
3059,b360bfc2bbb141f4b17017e92a2a7112,nucleus,Kitty Cutie Mobile,
3060,296db938fe984a979110f46181fe525d,nucleus,Sisters Of Luck,
3061,1bdef2eb8d2148dca6967cd80881f94c,nucleus,Sisters Of Luck Mobile,
3062,214ebf0418c84e60890c23ebe97303e2,nucleus,Arabian Wishes,
3064,3320646ccf5f4924a8ec4157b800e0ea,nucleus,The Family Part II,
3065,0f3d1100ec7f4544950cdc2d7c812811,nucleus,The Family Part II Mobile,
3066,e8814c22d1d44da0a358c1c1d954cd51,nucleus,The Moguls,
3067,4c2b45e382d34236ad6ec3d4d75d28fa,nucleus,The Moguls Mobile,
3068,d2be181ad94c498194455781829de690,nucleus,The Critters,
3070,7c36f7a63ac84df182e12a598081b014,nucleus,Catch & Release,
3071,3c6da1d2c00447bc8e690bb680e1394b,nucleus,Catch & Release Mobile,
3072,1e4eadfd06124704b4d2e44bcf248724,nucleus,Wild Adventures,
3073,3df43ee72cc44f0eb1bc7e721d04a135,nucleus,Wild Adventures Mobile,
3074,69fbcd7eb60b4451a2f77aa566aa94bf,nucleus,The Family JP,
3075,ad4c781d0af642e6b476d59baf2c6b9a,nucleus,The Family JP Mobile,
3076,2ec6c81cd6c94186b02cc9c9402aec0f,nucleus,Lucky Clovers,
3077,83c6e84649ac4cdd95632158203566df,nucleus,Lucky Clovers Mobile,
3078,074b16d5d47c4451bed879b13c89ff8a,nucleus,Blades Of The Abyss,
3079,f2de35586a124c64a3af6d465fdc2636,nucleus,Blades Of The Abyss Mobile,
3080,779207c9bb9f4cfb87c929f21f6dae99,nucleus,Sleight Of Hand,
3081,ce4c450fe1864209a7daeb9a85405bd8,nucleus,Sleight Of Hand Mobile,
3082,88a28670298c44d297ac3b386dfc8759,nucleus,Moon Bitten,
3083,1bc0958d307d4156bf577ff317f050cc,nucleus,Moon Bitten Mobile,
3084,18947f0ea8ca4824a48a8a6f304b7254,nucleus,Savanna Safari,
3085,824cd610d53742da91aff4e7f2c4608d,nucleus,Savanna Safari Mobile,
3086,a1b0896a36744767b528201af75608a6,nucleus,Ruby Jade,
3087,dc77f3de7cd74c58b7e0fd40f0838e73,nucleus,Ruby Jade Mobile,
3088,8bd93324f60f44f78031701bab9b3e3f,nucleus,Soaring Wind,
3089,ddeaba1504e64d3e9d13f2f752a0e11e,nucleus,Soaring Wind Mobile,
3090,dc77a751608c4e5b99c2721c7e564f88,nucleus,Fruit Serenity,
3091,8e8016cb62414cfebb2ad2afdae89d2d,nucleus,Fruit Serenity Mobile,
3092,f4799410244a42178f511c4c53d977e3,nucleus,Mermaid's Treasure,
3093,dd91277719914b5f80ce38d6b7bf3afe,nucleus,Mermaid's Treasure Mobile,
3094,287486eeb37040198d66166bf2435077,nucleus,Sweet Treats 2,
3095,c2d8719aa2be441fb49d595aa87b5788,nucleus,Sweet Treats 2 Mobile,
3096,67d04f328b8749b9b15dbf78eaaaf27d,nucleus,Sands Of Egypt,
3097,7944418fad454f09b46f12e3c2faa492,nucleus,Sands Of Egypt Mobile,
3098,0cf285be09864b05a022631da09b2522,nucleus,Scroll Of Horus,
3099,322a6043e61f4346b1117ce1d5b7aa70,nucleus,Scroll Of Horus Mobile,
3100,96ffb5d0bd42436a99da9c111b0bfe2b,nucleus,Coco Bongo,
3101,abde600f86384e17938f1cf2b773b711,nucleus,Coco Bongo Mobile,
3102,11a2d648589f454cac1c0d8b8a065b6f,nucleus,Reels Of Treasure,
3103,d18fdf72b07042f4a49caa96b0ed522a,nucleus,Reels Of Treasure Mobile,
3104,322940f050b948d79d0f6062dae8ca83,nucleus,Jumbo Jester,
3105,819a5d3654574cf9b58949254108775d,nucleus,Jumbo Jester Mobile,
3106,02872db0cc624648be245777a0ee5996,nucleus,Cardinal Dragons,
3107,d7f2c487bec84ba68cc71cf83afa66f9,nucleus,Cardinal Dragons Mobile,
3108,e774fe831fba4789a2e9121918b46278,nucleus,Ogre Village,
3109,746edf4112a44bfbb93fef26efd6aadf,nucleus,Ogre Village Mobile,
3110,a94939316e304dbfa25c4e41871796c3,nucleus,Salsa Poppers,
3111,7fe68c287e5e42b496606cda4c266ed8,nucleus,Salsa Poppers Mobile,
3112,e24baead28a14d4fb8da60037a35a43e,nucleus,Pixie Magic,
3113,4608ac2c34574587aabc7e786cde2e3f,nucleus,Pixie Magic Mobile,
3114,21cdab8865de4b8cbf7c23e12c615b25,nucleus,Runes Of Odin,
3115,863f95c6180e448aba070c16081ce148,nucleus,Runes Of Odin Mobile,
3116,74c1c40e1bc84aff95a48c8476f6dfb7,nucleus,Polar Breeze,
3117,671eb0e0cbcb4b818633de1e2f785af5,nucleus,Polar Breeze Mobile,
3118,d8dc774b5f3d4b60a2d6054e8762d48d,nucleus,Howling At The Moon,
3119,6ff3ef99db3d4fa28a541db4e8b2365f,nucleus,Howling At The Moon Mobile,
3120,d6d41b842a444b6b92e3067adaa6a883,nucleus,End Zone Riches,
3121,9227505d1a694f52b4f5a467d2e88bec,nucleus,End Zone Riches Mobile,
3122,48a8bb40873b4c9aa061d785e1b527d4,nucleus,Spirit of the Nile,
3123,3a71edf2916f4e8ba421ad143a873606,nucleus,Spirit of the Nile Mobile,
3124,07281c3146324b258ed5d1215a615511,nucleus,The Mad Genius,
3125,10ed182cc1b142e8a4961c3987a2e234,nucleus,The Mad Genius Mobile,
3126,25c59209f4a24a17909ffce7131c68c9,nucleus,Glorious Gems,
3127,841b5d2301ca49e79174b7b622d6cb25,nucleus,Glorious Gems Mobile,
3128,379dbce6a51d4ec69b34975a770b5512,nucleus,Wild Cherry Blast,
3129,43b32f1564374b96b8b9f3cb8e8c15ce,nucleus,Wild Cherry Blast Mobile,
3130,aacdcf6712d944bd9c7d1cd0000e8040,nucleus,Jingle Slots,
3131,f4928c6d475c4a90af79fc975b7a3ae0,nucleus,Jingle Slots Mobile,
3132,712f3f30eb5b4ec6af6708e49bafab16,nucleus,The Job,
3133,07b08adeaa60433bb22c3a04a0530146,nucleus,The Job Mobile,
3134,c4259b5fa49f4f738193529836a319e6,nucleus,Mystic Rift,
3135,a532b4dde067464fb55337d7dfce761a,nucleus,Mystic Rift Mobile,
3136,12fa8c807380484e8cdbf26d2d4798d4,nucleus,A Time to Win,
3137,26f24c5ad51e45e6a4b512210f1d81d9,nucleus,A Time to Win Mobile,
3138,01524a3aee5c4e9f8253a6064a7ff52a,nucleus,No Limit Bandit,
3139,bb9d12d942a4492a82fdd1a0ec3211b5,nucleus,No Limit Bandit Mobile,
3141,f6da18e563314d4980f8715c1876f53f,nucleus,Totems Of Fortune Mobile,
3142,f00d7fb8fb59434ebf465911ab942c91,nucleus,Fruity Way,
3143,0dde27b49529421d9705c1bb030aaee1,nucleus,Fruity Way Mobile,
3144,9dfd78391efc462284aaf7fd1c9c0c7c,nucleus,The Golden Games,
3145,76f8ada06c4348a1b7fd6e31acd8445b,nucleus,The Golden Games Mobile,
3146,004fda8f82db4ce988f9bc1e775b380a,nucleus,Spooktacular Spins,
3147,1b31a54873064f31a40a0ecae0c29a1a,nucleus,Spooktacular Spins Mobile,
3148,8b5adf55076a461e932ce11732087e44,nucleus,Kraken Deep Wins,
3149,bc73c54c90024ada887b89b45944628b,nucleus,Kraken Deep Wins Mobile,
3150,20006fb7d0694c64bf38e7371fda0ecd,nucleus,Ho Ho Cash,
3151,65ddc9cfd62147eda83391bd117296fa,nucleus,Ho Ho Cash Mobile,
3152,c6369c5a2f5246bfa349afadcda76e7a,nucleus,Peak Riches,
3153,fcd422ab0cb644a1b2abd61da1968ebb,nucleus,Peak Riches Mobile,
3154,dff3605111e844308bbe30cda234dc95,nucleus,All Reel Drive,
3155,d1692c6a4699442fb8daa9be4a0887d6,nucleus,All Reel Drive Mobile,
3156,191cc8002d3f42debd4fe26380686751,nucleus,The Golden Inn,
3157,10acd255d8754b51be9b1faabf783e72,nucleus,The Golden Inn Mobile,
3158,f91043d1e3824351b65a20c572cd1465,nucleus,Diamond Strip,
3159,6ef9126d4d6f49cd99943e04874cc8d7,nucleus,Diamond Strip Mobile,
3160,52f317f911914b52b0681f9fd53458e9,nucleus,Seer's Crystal,
3161,aa441aeca3fd420daabef50833843bcf,nucleus,Seer's Crystal Mobile,
3162,8be2aa89067b4e84a9f6946f51f4a9d2,nucleus,Dragon Watch,
3163,75e53f7229294d4097d208db848f195c,nucleus,Dragon Watch Mobile,
3164,6b6450a0a44b40018d2081703928814a,nucleus,Goals of Glory,
3165,1cede81feccc454697c59c65d7fa364f,nucleus,Goals of Glory Mobile,
3166,22ffd59030ad474aa170aa0acfaf5e0b,nucleus,Tropical Splash,
3167,146c7703528c4932a4994c67deebfdaa,nucleus,Tropical Splash Mobile,
3168,60f3261f9427491089e092a030b2bfee,nucleus,Spin To Ride,
3169,b4d82a8b2ff94daaa2ad63baff876140,nucleus,Spin To Ride Mobile,
3170,c0aae058d03b4c08937f53f15807cd7b,nucleus,The Haunted Carnival,
3171,5c7ae760a6104478a4ef78554d3a8031,nucleus,The Haunted Carnival Mobile,
3172,95fd233732944a9884e1f830dbd2048f,nucleus,Hyper Galactic,
3173,7d4255f3ade14354b24fe2cb7d9c5bd4,nucleus,Hyper Galactic Mobile,
3174,ea139275c18447cb920e9fab55e7d29e,nucleus,Super Crystals,
3175,92425401de2640a8b3c9a8ed8f7ec4af,nucleus,Super Crystals Mobile,
3176,ce74db22254f4ac9a8a55ec6beb9f167,nucleus,Geppetto's Toy Shop,
3177,c4424e81fd7c43bf8382f7819a658424,nucleus,Geppetto's Toy Shop Mobile,
3178,90bb725d074240c8931b0f76bd95287c,nucleus,High Noon,
3179,e71b7d1c1e6b45a1a94d9f6d078e4ad2,nucleus,High Noon Mobile,
3180,c6076f78d9474fd4b75a582631394a15,nucleus,Vegas Road Trip,
3181,621d40e9ea6d4bcaac7b4f6fbf0bb8f9,nucleus,Vegas Road Trip Mobile,
3182,7d30a06c7baf44d483be5fb7d821a52e,nucleus,American Blackjack,
3183,c6dbcb21626441908ec2cdbb1a187237,nucleus,American Blackjack Mobile,
3184,43e710f336264f9c80231ddd458d6974,nucleus,Baccarat,
3185,bac364b6282e4825ae26a924ee8f0008,nucleus,Baccarat Mobile,
3186,1dec4f9bf4cc46caa1fc13922fe037e7,nucleus,Draw Hi-Lo,
3187,3050a8e5c3e44166a9da6a0c957f8ace,nucleus,Draw Hi-Lo Mobile,
3188,d00d3b6d17a34118a1d55a5925756afa,nucleus,Pai Gow,
3189,33709f27c5a14cda90d61480291373f4,nucleus,Pai Gow Mobile,
3190,56bf81876c2742f9b88a943e80dcd19d,nucleus,Red Dog,
3191,30fb0f99288c48a1bbe27497bd6b3977,nucleus,Red Dog Mobile,
3192,1d15f16e106341198c99ca59ef07a1c5,nucleus,Three Card Rummy,
3193,2cbaa5433a3c4a6ba7f854e8931ed8a6,nucleus,Three Card Rummy Mobile,
3194,143ee49b65fa4612b2e76046150fef25,nucleus,21 Burn Black Jack,
3195,3c7aea1e3bcb4f0481293332585fcf4e,nucleus,21 Burn Black Jack Mobile,
3196,e8ff16ef87cd415e8c65f9126f33e33b,nucleus,European Blackjack,
3197,d043804bb1a04deaa9547c3dd47d7d65,nucleus,European Blackjack Mobile,
3198,98a7cace6dea4bb78802ef509664b695,nucleus,Single Deck Blackjack,
3199,b456d6a99b504a0db16535eaa9c6b4d3,nucleus,Single Deck Blackjack Mobile,
3200,68f5951ad1ba4b9d8d50448e97de65bf,nucleus,Caribbean Poker,
3201,0bbc9d04da4846f38e6176083fddb72e,nucleus,Caribbean Poker Mobile,
3202,774b229773614a5b96eadb88c17add65,nucleus,Oasis Poker,
3203,1b10f034129542ed9a8f75241dfb1399,nucleus,Oasis Poker Mobile,
3204,e03eebd99e8346809ffbe830a2a1f75f,nucleus,Pirate 21,
3205,18740b0bf77e4961bcf8be567e82ef5b,nucleus,Pirate 21 Mobile,
3206,ad2b9aa3926d4b92aac2a98e33a0f300,nucleus,Pontoon,
3207,ae71e17fce214a6989963e053472ef13,nucleus,Pontoon Mobile,
3208,824eef2c399d4cbb88fbb673c862cf8e,nucleus,Triple Edge Poker,
3209,3362962fa6764ccbb6f28523ad516d29,nucleus,Triple Edge Poker Mobile,
3210,2d748969b66f4b42ba56d3a7c2fd359a,nucleus,Super 7 Blackjack,
3211,64788315c7664b36aa64c91aa6137f26,nucleus,Super 7 Blackjack Mobile,
3212,9b7521b24a5441998a949274cbe08576,nucleus,War,
3213,2f64b5be1c0b4321a12f62c3ecbe3dc0,nucleus,War Mobile,
3214,f1dd84a43c39439092e82738c3c6963b,nucleus,European Roulette,
3215,c68987759c7f4ca2a3fc3dba6cf6aa6a,nucleus,European Roulette Mobile,
3216,cf53925e48a6410abd502406830e43c1,nucleus,American Roulette,
3217,935405882be04b0b9108d4523e690e82,nucleus,American Roulette Mobile,
3218,001c9c9e36874c3a8f1a99a8631af3d4,nucleus,European Roulette,
3219,6b216b5ee76c4f3eb0fbc352d394b508,nucleus,European Roulette Mobile,
3220,e0be22d154764b018b85d1317bb7c815,nucleus,Zoom Roulette,
3221,4b4213db633e41b091578ccfdb4c60f5,nucleus,Zoom Roulette Mobile,
3222,c8fdc9d81ccda7e0d0095698c7d63883a6b35c3b,redrake,Longmu and the Dragons,
3224,6f9ef98785e7e0c3cb43c586b5e59095456891ddc,nucleus,The Forbidden Tomb,
3225,fa894129ebc1d1003f41b8f1e596266868dbf87a,nucleus,The Forbidden Tomb Mobile,
3226,ff3bf50133c5fc8e4a34988b3491de6a69b7d280,nucleus,Shark Spin,
3227,633fc8ad9595b7a4d99ddcc09257dc071643e0d0,nucleus,Shark Spin Mobile,
3228,898e778e8c4ea759dbe4f649aa2b643ca83ba249,nucleus,Winter Champs,
3229,b6dcfb97fde66cad17255bd580662e518837a491,nucleus,Winter Champs Mobile,
3230,6d423c587e87481e6d101ba4ad8e6a031ba9d9e2,nucleus,Deuces Wild,
3231,e5ac64ed057ef39f2cc6dba826067165988cb366,nucleus,Deuces Wild Mobile,
3232,3552355771d358a485b6ca08e1a1b48d1c107652,nucleus,Legend of Azteca,
3233,b8fc9b94e408c16e5561363f9bca9afda872332e,nucleus,Legend of Azteca Mobile,
3234,111e73c96d251cf0eac3e18c48a9ba709d134df6,nucleus,Christmas Journey,
3235,457d2db313ea13278f4d8718c85504a8b75449ac,nucleus,Christmas Journey Mobile,
5293,1cec80c2939e86d1ec266f96cadac52234542df5,netgaming,Mansa Musa's Golden Journey,
5294,3b6fbe390df79cd347a91532f93eb9f706d0c090,netgaming,Mansa Musa's Golden Journey Mobile,
3236,47fa7ed385064e2d8022e5485420bfdd,slotmill,Sands of Eternity,
3237,7d5abf21d54945a7b849af4a6fa88632,slotmill,Sands of Eternity Mobile,
3238,72f2c93ccfb74f1e9bbf3d51f4db3470,slotmill,Merlin's Fortune,
3239,936f1535a3644656974564973fafaa95,slotmill,Merlin's Fortune Mobile,
3240,20ce94b2b3814ffd912a41e82de5a34d,slotmill,Thunder Wheel,
3241,343aa0de9efd45d19473600b559a2cc9,slotmill,Thunder Wheel Mobile,
3242,b77fdb99e3144e459bb72127c0b83209,slotmill,Three Samurai,
3243,652d040780824ecda20eda16dc53df69,slotmill,Three Samurai Mobile,
3244,646394198b76426e98de05065aefc14b,slotmill,Vegas Gold,
3245,6b4374902f53428cbc4b72f99660d6b3,slotmill,Vegas Gold Mobile,
3246,bc3f9e1825424628a7a9bb340a859c2f,slotmill,Lucky Lucifer,
3247,25d69a442009446593286137c6edb391,slotmill,Lucky Lucifer Mobile,
3248,afb4420babbc4e5c900c10afbb9d8028,slotmill,Neon Dreams,
3249,f9b9f18c6b114a699ad86072afa2bead,slotmill,Neon Dreams Mobile,
3250,6d544b0268d648bb8c047e757bcdb275,slotmill,Outlaws,
3251,c9210c66c5824d23b8d53ccb91378180,slotmill,Outlaws Mobile,
3252,17e02b2458324040a4fe24c91704fe0a,slotmill,Wildfire,
3253,8204d8a66eb44788a6fb73487c836aee,slotmill,Wildfire Mobile,
3254,c4b36399c04740038eff78c884cc28ba,slotmill,Vikings Creed,
3255,de51cd94d9324244aab98e5610f90f9d,slotmill,Vikings Creed Mobile,
3256,99fbe541a0784644b0208e2d81859902,slotmill,Starspell,
3257,06a410e64c97482bb405d0cc7f7a10b9,slotmill,Starspell Mobile,
3258,ae20cab69864994e7af25b4940958e5c27151a06,yggdrasil,Cazino Zeppelin Reloaded,
3259,6ca0984d8873de1392d9080d88d652c2bcaaf157,yggdrasil,Cazino Zeppelin Reloaded Mobile,
3260,c5a88c2f4fc5fbfd4a6a3a155f26a8d56229f481,caleta,Carnaval Scratchcard,
3261,7f7b45282c04bc6e59ce719d67697ac33f0bc5c9,caleta,Carnaval Scratchcard Mobile,
3262,fc5d071b3be6ca099f0ed80f607b3981b654c53d,tripleprofitsgames,Golden Stone Age,
3263,be25eda1ad28936bbbe3d1df7b2642ef68b13d69,tripleprofitsgames,Golden Stone Age Mobile,
6969,ab3f3d9d65d7612fd2f8bd01d62ff5d59fc1e7ae,spinomenal,Book Of Skulls Reloaded,
6970,a31414e020647419c31c55a0e3f9e43ab9d5a082,spinomenal,Year Of The Tiger,
6973,331a7c3d822b213effb38b3d8e3d25b39cf380c6,pragmaticplay,Colossal Cash Zone Mobile,
3264,866415b996d60d90abdb30b89d669d864e3ac64e,eurasiangamingslots,Ancient Rome,
3265,6333852e5c74c134bd52d76170aee8e66cd6416a,eurasiangamingslots,Ancient Rome Mobile,
3266,c949a5c6427acd182be1571f3c325533e3f54f28,eurasiangamingslots,Talisman,
3267,8fadc958b0e8de652ed06f786717a7c21f9dcc04,eurasiangamingslots,Talisman Mobile,
3268,273811f3dc6ce6ed0c929c19d543336c6215d3e0,evoplay,Andar Nights,
3269,2afd0f8679a40a6adfddd9a769f516093ac2ed9e,eurasiangamingslots,Heist,
3270,75ecefe175b878beffacab53009f9b0b8fdee5b2,eurasiangamingslots,Heist Mobile,
3273,bbfbd39c6a1742502ec581478080f735b261d430,relaxgamingslots,Space Miners Mobile,
6974,350cbe40bfd88684cfda78837a5f0cc578747f8b,spinomenal,Valentine Collection 10 Lines,
6975,aa500be32387841c607105002d9666398cb9706f,spinomenal,Valentine Collection 20 Lines,
6976,3dd838e40fd0cab2897964f10de87243277dd58e,spinomenal,Valentine Collection 30 Lines,
6977,6741f052a2da5961a91b6fafbd99fdb311afc6d2,spinomenal,Valentine Collection 40 Lines,
6978,889e4363f977ddbbd421c46d6dbee877ca454047,spinomenal,Poseidon’s Rising Expanded Edition,
6979,f212c96ec14612746c2d37df12ee4fe55cefe70e,boominggames,Flaming Chilies,
3277,9305fae62386edc57d41a5423b6206518164c08f,platipus,Posh Cats,
3279,9c532d026290418d9806f4fe75228261,conceptgaming,ACE X,
3280,c93bbb1e90b14654ba97582be09c81dd,conceptgaming,Diego Dollars,
3281,9a3a3d6fe4ff4345afa86a80dcd2a37e,conceptgaming,Star X,
3282,cd8c783517b14221bb20e5afda203e5f,conceptgaming,Lanna The Lucky,
3283,def3f8a892ff48d48130cdbf3743551f,conceptgaming,New Orleans Millions,
3284,fa93dde12ca54881bfe06c81089c7af8,conceptgaming,Ultimate Blackjack II,
3285,6677946dd5a44d70bc0ddeadadb97477,conceptgaming,Ultimate Blackjack,
3286,a021a48a168747d8927a1d52e1e1cdd5,conceptgaming,Craps,
3287,59bce598eebf465b95f27b6b2e4c48fb,conceptgaming,Jackpot Blackjack,
3288,150a5c5f4c234b52ae3fed884184fdfd,conceptgaming,Frozen Fortunes,
